,ds,yhat,yhat_lower,yhat_upper
9863,2006-02-07,5.546482710336163,3.737485424832362,7.382863213367039
9864,2006-02-08,5.5868378625518575,3.9766091530196555,7.306693405924839
9865,2006-02-09,5.5482540832200415,3.9319852415924688,7.283161964067183
9866,2006-02-10,5.4941840123335055,3.7439318811201923,7.11518912206089
9867,2006-02-11,5.429073927725174,3.621130653420074,7.268648389361885
9868,2006-02-12,5.478982915722673,3.7022093870162296,7.271721441111457
9869,2006-02-13,5.496803334318661,3.771961563204677,7.260249610926603
9870,2006-02-14,5.4911989989568895,3.8229047022641334,7.250757541781799
9871,2006-02-15,5.5526029100201395,3.729806188762731,7.2418834694191485
9872,2006-02-16,5.540005115272855,3.747206777440397,7.121568438141838
9873,2006-02-17,5.516892042447773,3.8041858146716105,7.356053699706427
9874,2006-02-18,5.487644147658732,3.8259209057069183,7.2091199736153
9875,2006-02-19,5.578150713642608,3.885447557549865,7.290170656496024
9876,2006-02-20,5.641028278610866,3.944295212701979,7.439189537019508
9877,2006-02-21,5.684559279286431,4.0097663624382065,7.470755950848275
9878,2006-02-22,5.798692819030655,3.9852286733015774,7.476709719010215
9879,2006-02-23,5.841838180089254,4.0844134299714945,7.6571355230329425
9880,2006-02-24,5.876812372237585,4.171721830443143,7.621725204039662
9881,2006-02-25,5.907248451158864,4.155031101762381,7.705575538400154
9882,2006-02-26,6.058223259904134,4.297621017855812,7.852353719603078
9883,2006-02-27,6.181490828341604,4.503664293277506,7.8585489903799415
9884,2006-02-28,6.284437708038425,4.547455287639175,7.8785359736799485
9885,2006-03-01,6.456101793804746,4.788843383432517,8.287819696059264
9886,2006-03-02,6.553984846078033,4.93552970695725,8.297673575177381
9887,2006-03-03,6.640019566150332,4.95605402415707,8.181829321635524
9888,2006-03-04,6.716997492798518,5.079016045463222,8.502959024284399
9889,2006-03-05,6.9092158962187895,5.289527474370519,8.696267099103906
9890,2006-03-06,7.06772942640044,5.344655140681949,8.798349589675661
9891,2006-03-07,7.1993223279370895,5.458250019344972,8.872872568344095
9892,2006-03-08,7.392542331849214,5.6285516622587215,9.114357162600133
9893,2006-03-09,7.504526034785194,5.878168492716285,9.232166159223425
9894,2006-03-10,7.596976261905803,5.871158334389722,9.262408959509052
9895,2006-03-11,7.672597384507307,6.0218163370438464,9.540411087780551
9896,2006-03-12,7.855746537734035,6.06819639629881,9.625134048082936
9897,2006-03-13,7.997686338953686,6.326959519548807,9.75667721543859
9898,2006-03-14,8.105554841373724,6.373179227346143,9.779570117680043
9899,2006-03-15,8.268393838346082,6.513828101730961,9.965789677167352
9900,2006-03-16,8.34396541683479,6.608680757939418,9.964263411866698
9901,2006-03-18,8.424204083911505,6.717205104597346,10.125348882260884
9902,2006-03-19,8.557719979635738,6.696395497855984,10.30615954642319
9903,2006-03-20,8.647533474777367,7.033489861201717,10.456601834560242
9904,2006-03-21,8.701835665966886,6.918711502923091,10.462761872908008
